category_class	label	definition	synonyms	subsets	crossreferences	txgnn	medical_specialization	anatomical	is_pathogen_caused	is_cancer	is_glucose_dysfunction	tag_existing_treatment	tag_QALY_lost
MONDO:0010931	vitamin D-dependent rickets, type 2B	Rickets caused by a post-receptor defect in the vitamin D signaling pathway producing vitamin D resistance due to constitutive overexpression of a nuclear ribonucleoprotein that competes with the vitamin D receptor-retinoid X receptor dimer binding with DNA vitamin D response elements. This condition has a similar phenotype to vitamin D receptor deficiency rickets including elevated 1,25-dihydroxyvitamin D (calcitriol) concentrations.	vitamin D receptor signalling defect rickets; vitamin D dependent rickets 2b; vitamin D resistant rickets; hereditary 1,25 dihydroxyvitamin D-resistant rickets with abnormal vitamin D receptor without alopecia; vitamin D-dependent rickets type II without alopecia; vitamin D receptor signaling defect rickets	mondo:gard_rare; mondo:rare; mondo:nord_rare	MEDGEN:411667; NANDO:1200779; NCIT:C131076; DOID:0080885; UMLS:C2748783; SCTID:237895001; OMIM:600785; GARD:18170	metabolic_disorder | genetic_disorders	genetics_and_genomics | endocrinology | pediatric | orthopaedic	"bone_disorder | vitamin_d_dependent_rickets_type_2b falls under this category since it affects the bones. However, considering the disease's name includes ""Vitamin D-Dependent Rickets"", which suggests a connection to calcium and phosphorus metabolism (a function of parathyroid glands) and can be linked back to an endocrine disorder"	FALSE	FALSE	FALSE	TRUE	HIGH
MONDO:0010186	vitamin D-dependent rickets, type 2A	Rickets caused by a defect in the VDR gene, encoding the vitamin D receptor. This form of rickets is characterized by hypocalcemia, elevated 1,25-dihydroxyvitamin D (calcitriol) concentrations and may also manifest with alopecia.	vitamin D-dependent rickets, type 2A; VDR vitamin D-dependent rickets, type 2; hereditary 1,25 dihydroxyvitamin D-resistant rickets with abnormal vitamin D receptor with alopecia; rickets, vitamin D-resistant, type IIA; vitamin D-dependent rickets, type 2 caused by mutation in VDR; vitamin D receptor deficiency rickets; vitamin D dependent rickets 2a; vitamin d-dependent rickets type II with alopecia	mondo:rare; mondo:nord_rare; mondo:gard_rare	MESH:C562794; UMLS:C0342646; GARD:18169; MEDGEN:90989; DOID:0080884; OMIM:277440; SCTID:237894002; NCIT:C131075	metabolic_disorder | inflammatory_disease | neurodegenerative_disease	pediatric | genetics_and_genomics | endocrinology	bone_disorder | endocrine_disorder	FALSE	FALSE	FALSE	TRUE	HIGH
MONDO:0019642	vitamin D-dependent rickets, type 2	Hypocalcemic vitamin D-resistant rickets (HVDRR) is a hereditary disorder of vitamin D action characterized by hypocalcemia, severe rickets and in many cases alopecia.	HVDRR; vitamin D dependent rickets 2; vitamin D-dependent rickets, type 2; vitamin D receptor deficiency; vitamin D-dependent rickets type II; hereditary 1,25 dihydroxyvitamin D-resistant rickets with abnormal Vitamin D receptor; VDDR2; hereditary vitamin D-resistant rickets; VDDR II; hypocalcemic vitamin D-resistant rickets; vitamin D-resistant rickets type II; VDRR II	mondo:gard_rare; mondo:rare; mondo:orphanet_rare; mondo:ordo_disorder; mondo:otar	SCTID:72831007; Orphanet:93160; UMLS:C3536983; icd11.foundation:2041886796; NANDO:1200783; GARD:16805; ICD10CM:E83.3; MEDGEN:760752; NCIT:C131077	metabolic_disorder | vitamin_d_dependent_rickets_type_2	pediatric | genetics_and_genomics | endocrinology	bone_disorder | endocrine_disorder	FALSE	FALSE	FALSE	TRUE	HIGH
MONDO:0020723	vitamin D-dependent rickets, type 1A		vitamin D-dependent rickets, type I; vitamin D-dependent rickets, type 1A	mondo:gard_rare; mondo:rare; mondo:otar; mondo:nord_rare	GARD:18636; DOID:0080886; OMIM:264700	metabolic_disorder | genetic_disease is not in the list but this is a good fit so use metabolic_disorder	pediatric | endocrinology | genetics_and_genomics	bone_disorder | endocrine_disorder | vitamin_d_dependent_rickets_type_1a_is_caused_by_a_defect_in_the_vitamin_d_receptor_gene_and_is_related_to_endocrine_disorders	FALSE	FALSE	FALSE	TRUE	HIGH
MONDO:0009924	vitamin D-dependent rickets, type 1	Hypocalcemic vitamin D-dependent rickets (VDDR-I) is an early-onset hereditary vitamin D metabolism disorder characterized by severe hypocalcemia leading to osteomalacia and rachitic bone deformations, and moderate hypophosphatemia.	VDDI; selective 1-alpha, 25-hydroxyvitamin D3 deficiency; pseudovitamin D-deficient rickets; pseudo vitamin-D deficient rickets; 1-alpha-hydroxylase deficiency; VDDR1; vitamin D 1 Alpha-Hydroxylase deficiency; vitamin D dependent rickets type I; PDDRI; vitamin D-dependent rickets type 1; VDDR-I; hypocalcemic vitamin D-dependent rickets; vitamin D-dependency type I; 1 Alpha-hydroxylase deficiency	mondo:rare; mondo:otar; mondo:ordo_disorder; mondo:orphanet_rare; mondo:nord_rare; mondo:gard_rare	Orphanet:289157; UMLS:C0268689; NCIT:C131073; MEDGEN:124344; MESH:C562688; icd11.foundation:1270705227; NANDO:1200782; GARD:17319; SCTID:67049004	metabolic_disorder | genetic_diseases	pediatric | endocrinology | genetics_and_genomics | orthopaedic	bone_disorder|endocrine_disorder|kidney_disorder|spinal_disorder	FALSE	FALSE	FALSE	TRUE	HIGH
MONDO:0010810	vitamin D hydroxylation-deficient rickets, type 1B	An autosomal recessive form of rickets caused by inactivating mutation(s) in the CYP2R1 gene, encoding vitamin D 25-hydroxylase, the hepatic enzyme that converts vitamin D to 25-hydroxyvitamin D, the precursor of 1,25-dihydroxyvitamin D (calcitriol). The condition is characterized by reduced serum concentrations of 25-hydroxyvitamin D, hypophosphatemia, hypocalcemia with secondary hyperparathyroidism and elevated serum alkaline phosphatase, and by failure to thrive, seizures, muscle weakness, and rickets.	vitamin D 25-Hydroxylase deficiency; Vitam D hydroxylation-deficient rickets type 1b; CYP2R1 vitamin D-dependent rickets, type 1; vitamin D hydroxylation-deficient rickets type 1b; vitamin D hydroxylation-deficient rickets, type 1B; rickets due to defect in vitamin D 25-hydroxylation deficiency; vitamin D-dependent rickets, type 1 caused by mutation in CYP2R1	mondo:gard_rare; mondo:rare; mondo:nord_rare	GARD:18415; UMLS:C1838657; NCIT:C131074; MESH:C564005; DOID:0080887; OMIM:600081; MEDGEN:374020	metabolic_disorder | vitamin_d_related_disorders	endocrinology | genetics_and_genomics | pediatric | orthopaedic	bone_disorder | endocrine_disorder | kidney_disorder	FALSE	FALSE	FALSE	TRUE	VERY HIGH
MONDO:0100471	vitamin D deficiency	Abnormally low level of 25-hydroxyvitamin D in the blood.	avitaminosis D; deficiency of vitamin D (disorder); DEFIC VITAMIN D; vitamin D deficiencies; vitamin D insufficiency; deficiencies, vitamin D; vitamin D deficiency (disorder); vitamin D deficiency, NOS; avitaminosis D, NOS; VITAMIN D DEFIC; deficiency, vitamin D		MEDGEN:12114; NCIT:C114830; UMLS:C0042870; DOID:10574; icd11.foundation:2080031371; ICD9:268; ICD10CM:E55; MESH:D014808; HP:0100512; SCTID:34713006	metabolic_disorder|anemia	endocrinology | pediatrics | orthopaedic	bone_disorder | endocrine_disorder | joint_disorder | muscle_disorder	FALSE	FALSE	FALSE	TRUE	MEDIUM
MONDO:0017360	vitamin B12-unresponsive methylmalonic acidemia type mut0	Vitamin B12-unresponsive methylmalonic acidemia type mut0 is an inborn error of metabolism characterized by recurrent ketoacidotic comas or transient vomiting, dehydration, hypotonia and intellectual deficit, which does not respond to administration of vitamin B12.	vitamin B12-unresponsive methylmalonic aciduria type mut0; complete deficiency of methylmalonyl-CoA mutase	mondo:gard_rare; mondo:rare; mondo:nord_rare; mondo:otar; mondo:ordo_subtype_of_a_disorder	MEDGEN:575191; GARD:17335; Orphanet:289916; SCTID:237945003; UMLS:C0342718	metabolic_disorder | anemia	genetics_and_genomics | hematology | pediatric	blood_bone_marrow_disorder | other	FALSE	FALSE	FALSE	FALSE	VERY HIGH
MONDO:0019267	vitamin B12-unresponsive methylmalonic acidemia type mut-	Vitamin B12-unresponsive methylmalonic acidemia type mut- is an inborn error of metabolism characterized by recurrent ketoacidotic comas or transient vomiting, dehydration, hypotonia and intellectual deficit, which does not respond to administration of vitamin B12.	partial deficiency of methylmalonyl-CoA mutase; vitamin B12-unresponsive methylmalonic aciduria type mut-	mondo:ordo_subtype_of_a_disorder; mondo:gard_rare; mondo:rare; mondo:otar; mondo:nord_rare	SCTID:237946002; Orphanet:79312; GARD:16714; UMLS:C0342719; MEDGEN:575192	metabolic_disorder | anemia	genetics_and_genomics | hematology | pediatric	blood_bone_marrow_disorder|bone_disorder|muscle_disorder	FALSE	FALSE	FALSE	TRUE	HIGH
MONDO:0017685	vitamin B12-responsive methylmalonic acidemia, type cblDv2		vitamin B12-responsive methylmalonic aciduria, type cblDv2	mondo:ordo_subtype_of_a_disorder; mondo:otar; mondo:gard_rare; mondo:nord_rare; mondo:rare	GARD:17391; UMLS:C1848554; Orphanet:308442; MEDGEN:376388	metabolic_disorder | anemia	genetics_and_genomics | hematology | pediatric | neurology	blood_bone_marrow_disorder | lower_gastrointestinal_disorder | vitamin metabolism disorder is not in the list so use other	FALSE	FALSE	FALSE	TRUE	HIGH
MONDO:0017214	vitamin B12-responsive methylmalonic acidemia	Vitamin B12-responsive methylmalonic acidemia (MA) is an inborn error of vitamin B12 (cobalamin) metabolism characterized by recurrent ketoacidotic comas or transient vomiting, dehydration, hypotonia and intellectual deficit, which responds to vitamin B12. There are three types: cblA, cblB and cblD-variant 2 (cblDv2).	vitamin B12-responsive methylmalonic aciduria; adenosylcobalamin deficiency	mondo:otar; mondo:orphanet_rare; mondo:gard_rare; mondo:nord_rare; mondo:rare; mondo:ordo_disorder	UMLS:C0342720; MEDGEN:575193; SCTID:69614003; Orphanet:28; GARD:12623	metabolic_disorder | anemia	genetics_and_genomics | hematology | neurology | pediatrics	blood_bone_marrow_disorder | vitamin_deficiency	FALSE	FALSE	FALSE	TRUE	HIGH
MONDO:0020112	vitamin B12- and folate-independent constitutional megaloblastic anemia			mondo:nord_rare; mondo:gard_rare; mondo:rare; mondo:ordo_group_of_disorders; mondo:disease_grouping	MEDGEN:1842832; Orphanet:98415; GARD:19464; UMLS:C5681710; ICD10CM:D53.0	metabolic disorder | anemia	hematology|genetics_and_genomics	blood_bone_marrow_disorder | upper_gastrointestinal_disorder	FALSE	FALSE	FALSE	FALSE	MEDIUM
MONDO:0007016	vitamin A deficiency	Deficiency of vitamin A due to malnutrition, malabsorption, or dietary lack. It is manifested with reduced night vision, night blindness, and xerophthalmia.	vitamin A deficiency (disease); vitamin A deficiency	mondo:otar	ICD9:264.8; SCTID:72000004; ICD9:264.9; MedDRA:10047586; MEDGEN:22668; NCIT:C85220; MESH:D014802; EFO:1001237; ICD9:264; UMLS:C0042842; icd11.foundation:435342452; HP:0004905	metabolic disorder | anemia	gastroenterology | dermatology | ophthalmology | pediatric	eye_disorder | liver_disorder | upper_gastrointestinal_disorder	FALSE	FALSE	FALSE	TRUE	HIGH
MONDO:0018486	visual snow syndrome	Visual snow syndrome is described as a persistent visual problem characterized by seeing snow-like dots. Migraines are a common symptom. Many people also see drifting blobs of varying size and shape (floaters), visual effects (entopic phenomenon), glare, halos, starbursts, trails, odd colors and shapes, and may have persistent recurrence of a visual image (palinopsia) and double vision. Additional symptoms may include fatigue, tinnitus, or depersonalization and depression. Most people have normal vision tests and normal brain images. Standard migraine treatments are often not helpful. There is no cure or effective treatment to completely relieve the symptoms, but medication seems to help some people with visual snow.		mondo:rare; mondo:gard_rare; mondo:nord_rare; mondo:ordo_disorder; mondo:orphanet_rare	GARD:12062; Orphanet:420556; UMLS:C4324662; MEDGEN:1661883; NORD:1929	neurodegenerative_disease | inflammatory_disease	neurology | ophthalmology	eye_disorder|brain_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0001834	visual pathway disorder	A disorder of the neural pathway from the optic nerve to the visual cortex.	visual pathway disorder; optic tract disease; disorder of optic tract; disease of optic tract; disease or disorder of optic tract; optic tract disease or disorder	mondo:otar; mondo:icd10_billable	SCTID:54767005; NCIT:C35342; DOID:1393; MEDGEN:57831; UMLS:C0155287; ICD10CM:H47.9; SCTID:95776004	neurodegenerative_disease | visual_pathway_disorder can also be related to other category: inflammatory_disease	neurology | ophthalmology	eye_disorder | brain_disorder	FALSE	FALSE	FALSE	FALSE	MEDIUM
MONDO:0032655	visual impairment and progressive phthisis bulbi				OMIM:618283; DOID:0070356; UMLS:C4748978; MEDGEN:1648430	neurodegenerative_disease | autoimmune_diseases	| ophthalmology | pulmonology	eye_disorder|lung_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0003584	visual cortex disorder	A disease involving the visual cortex.	visual cortex disease or disorder; disorder of visual cortex; visual cortex disorder; visual cortex disease; visual cortex dysfunction; disease of visual cortex; disease or disorder of visual cortex		DOID:5691; ICD10CM:H47.6; SCTID:128329001; NCIT:C35275; ICD9:377.7; MEDGEN:66699; UMLS:C0234398	neurodegenerative_disease|mental_health_disorder|autoimmune_diseases|inflammatory_disease	neurology | ophthalmology	brain_disorder | eye_disorder	FALSE	FALSE	FALSE	FALSE	MEDIUM
MONDO:0009220	visceral steatosis, congenital		visceral steatosis, congenital		ICD9:571.8; MESH:C536351; OMIM:228100; UMLS:C0341447; MEDGEN:90962; SCTID:270881008	metabolic_disorder | congenital_disease	gastroenterology | hepatology | genetics_and_genomics | pediatric	liver_disorder | visceral_steatosis_congenital_seems_not_to_match_this_list_so_using_visceral_steatosis | lower_gastrointestinal_disorder | upper_gastrointestinal_disorder	FALSE	FALSE	FALSE	FALSE	MEDIUM
MONDO:0019133	visceral neuropathy-brain anomalies-facial dysmorphism-developmental delay syndrome	Visceral neuropathy-brain anomalies-facial dysmorphism-developmental delay syndrome is characterized by facial dysmorphology, neuropathic visceral dysmotility, neurogenic megacystis, intracerebral calcifications and developmental delay. It has been described in two siblings (brother and sister) born to consanguineous parents. The girl also had microcephaly and multicystic kidneys. The boy had a more extensive neuropathic visceral disorder, leading clinically to chronic intestinal pseudo-obstruction syndrome (CIPO).		mondo:otar; mondo:orphanet_rare; mondo:ordo_malformation_syndrome; mondo:gard_rare; mondo:ordo_disorder; mondo:rare	MEDGEN:930071; UMLS:C4304402; Orphanet:73246; GARD:18923	neurodegenerative_disease|developmental_disorder|mental_health_disorder	neurology|genetics_and_genomics|pediatric	brain_disorder|developmental_delay|muscle_disorder	FALSE	FALSE	FALSE	FALSE	VERY HIGH
MONDO:0012317	visceral neuropathy, familial, 3, autosomal dominant		visceral neuropathy, familial, autosomal dominant	mondo:gard_rare; mondo:rare; mondo:nord_rare	UMLS:C1864996; OMIM:609629; DOID:0080682; MEDGEN:351272	neurodegenerative_disease | autoimmune_diseases | metabolic_disorder | autosomal dominant disorders are typically categorized under genetic disorders which is not in the list, however, given the familial aspect of the disease it seems likely that neurodegenerative_disease and possibly autoimmune_diseases would be a more accurate categorization than metabolic_disorder	neurology | genetics_and_genomics | renal medicine	spinal_disorder | muscle_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0030399	visceral neuropathy, familial, 2, autosomal recessive		VSCN2		OMIM:619465; MEDGEN:1794160; UMLS:C5561950	neurodegenerative_disease | metabolic_disorder | autosomal_recessive	genetics_and_genomics | neurology | pediatric	muscle_disorder | lower_gastrointestinal_disorder	FALSE	FALSE	FALSE	FALSE	MEDIUM
MONDO:8000011	visceral neuropathy, familial, 1, autosomal recessive	A form of chronic intestinal pseudoobstruction caused by a developmental failure of the enteric neurons to differentiate or migrate properly and manifests as a bowel obstruction.		mondo:gard_rare; mondo:ordo_subtype_of_a_disorder; mondo:rare; mondo:nord_rare	MEDGEN:340946; OMIM:243180; UMLS:C1855733; Orphanet:99811; MESH:C537394; GARD:3928; DOID:0080679	neurodegenerative_disease | metabolic_disorder	neurology | genetics_and_genomics	muscle_disorder|nerve_disorder|kidney_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0859157	visceral myopathy 2			mondo:rare; mondo:gard_rare	MEDGEN:1783630; UMLS:C5543466; OMIM:619350; GARD:16446	neurodegenerative_disease | metabolic_disorder | inflammatory_disease	"neurology | muscle-related category is implied by the term ""myopathy"" but in this list, it's closest to neurology"	muscle_disorder|visceral_myopathy	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0020754	visceral myopathy 1		visceral myopathy; visceral myopathy 1	mondo:matrix_included; mondo:otar	MEDGEN:1785391; OMIM:155310; UMLS:C5542197	neurodegenerative_disease | visceral myopathy	neurology | genetics_and_genomics	muscle_disorder|visceral_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
